,RandomForestClassifier(),SVC(),GaussianNB(),KNeighborsClassifier(),LogisticRegression(),LGBMClassifier(verbosity=-1),"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, objective='multi:softprob', ...)",MLPClassifier(),pairs_num
recall_weighted,0.8166666666666667,0.8047619047619048,0.8166666666666667,0.7952380952380952,0.8119047619047619,0.8095238095238095,0.819047619047619,0.8071428571428572,20
recall_macro,0.818348682363354,0.8021674525898912,0.8199211769430373,0.7943701816347254,0.8105892622380678,0.8099268727151774,0.8215849283180465,0.806690626760485,20
acc,0.8285714285714286,0.7976190476190477,0.8285714285714286,0.7928571428571428,0.8214285714285714,0.8285714285714286,0.8238095238095238,0.819047619047619,30
precision_weighted,0.8641620484091072,0.8528482806557675,0.8548956954468194,0.8548397231252547,0.8640158104970751,0.8669211735595617,0.8614816057612801,0.8574842195626926,30
precision_macro,0.8640191050779286,0.8557479359618397,0.8555655919267995,0.8559195724138681,0.864314101199347,0.8647814304229998,0.8613796383292156,0.8564706806488355,30
f1_weighted,0.8292923511561214,0.7995891622260696,0.8290078606783731,0.7932874682703097,0.8225075571839595,0.8296583965291449,0.8246055181974431,0.8196210460288271,30
f1_macro,0.8335632687179079,0.8012635218129724,0.8314222626991503,0.7989018531228552,0.8266380656400788,0.8331608426846522,0.8287209829923011,0.8231543474831943,30
recall_weighted,0.8285714285714286,0.7976190476190477,0.8285714285714286,0.7928571428571428,0.8214285714285714,0.8285714285714286,0.8238095238095238,0.819047619047619,30
recall_macro,0.834196124852777,0.7963194993735169,0.8309546938528957,0.7982361513276178,0.8261081024886403,0.834196124852777,0.8290105611592932,0.8238249974658092,30
acc,0.8476190476190476,0.8214285714285714,0.8333333333333334,0.8119047619047619,0.8452380952380952,0.8404761904761905,0.8380952380952381,0.8380952380952381,40
precision_weighted,0.8744706335507432,0.8646117656521859,0.8562146942602972,0.8549443652614803,0.871544874918271,0.8807643294872172,0.8694075055134238,0.8706211664348721,40
precision_macro,0.8808553603862773,0.8676502364959976,0.854505206349837,0.8607558439254106,0.8756962056945815,0.8834825219766348,0.8732483842745463,0.8782297929249828,40
f1_weighted,0.8486963645795407,0.8226769001749281,0.8345577013456342,0.8127013378220266,0.8458917121882322,0.8411721862661209,0.8386779486372107,0.8399126143679801,40
f1_macro,0.8561853211224878,0.8300524387324065,0.8354402509706267,0.8207241650082359,0.8539590362924132,0.8510120832586686,0.8470176835912625,0.846761041519371,40
recall_weighted,0.8476190476190476,0.8214285714285714,0.8333333333333334,0.8119047619047619,0.8452380952380952,0.8404761904761905,0.8380952380952381,0.8380952380952381,40
recall_macro,0.8546045923426734,0.829635099852304,0.8351388956942607,0.8192639724653361,0.8548953437516446,0.8532849983420818,0.8480942496034088,0.8429465367398042,40
acc,0.8523809523809524,0.8333333333333334,0.8404761904761905,0.7952380952380952,0.85,0.8452380952380952,0.8523809523809524,0.85,50
precision_weighted,0.8745335397201109,0.8789289514919253,0.8596257104729045,0.8557223668435242,0.8771754171754171,0.8799571320720347,0.8788518992053601,0.8745298552391001,50
precision_macro,0.8773279246306647,0.8825151158154746,0.8590062268577964,0.8611175509909686,0.8830009496676162,0.8844020126064104,0.8831308820999543,0.8810985760512292,50
f1_weighted,0.8535883617516271,0.8356750867193855,0.8421710585157985,0.7975823557073557,0.8517268752425226,0.8477807479609519,0.8540806838199198,0.8515883332951792,50
f1_macro,0.8584827870542155,0.8408074324813469,0.8422630638882227,0.8030848155848157,0.8584992925919668,0.8533423222976709,0.859921838151068,0.8563463263628154,50
recall_weighted,0.8523809523809524,0.8333333333333334,0.8404761904761905,0.7952380952380952,0.85,0.8452380952380952,0.8523809523809524,0.85,50
recall_macro,0.8578356532521769,0.837475406682538,0.8403192743425557,0.798230966282429,0.8562201227974251,0.8500814181720798,0.8581694405362166,0.8523593381497218,50
acc,0.8809523809523809,0.8404761904761905,0.8595238095238096,0.7857142857142857,0.8785714285714286,0.8857142857142857,0.8785714285714286,0.8714285714285714,60
precision_weighted,0.8955853718855694,0.8821026561549157,0.8750313049929995,0.8479343800322061,0.895207651391162,0.9053216134067197,0.8978338930063068,0.8920685484225037,60
precision_macro,0.8979835661863311,0.8855968840976337,0.87301199779624,0.8542109500805153,0.8973184518397285,0.908338125359402,0.9018190604397501,0.8966347040383552,60
f1_weighted,0.8823359494443519,0.8430045734131019,0.861102655206537,0.7883441510987798,0.8801431123396494,0.8874789491184204,0.8805551319769263,0.8734054171475472,60
f1_macro,0.8846171412192612,0.8485392332616626,0.8594480345124283,0.7957294793051056,0.8833012676271311,0.8922105263985737,0.8833189313454165,0.8757057474997696,60
recall_weighted,0.8809523809523809,0.8404761904761905,0.8595238095238096,0.7857142857142857,0.8785714285714286,0.8857142857142857,0.8785714285714286,0.8714285714285714,60
recall_macro,0.8825143943335751,0.8455634290466749,0.8575345317528278,0.7910530489750851,0.8818520048106849,0.8909413890269406,0.8796119356629223,0.8711901260147457,60
acc,0.9142857142857143,0.8642857142857143,0.8690476190476191,0.8523809523809524,0.9119047619047619,0.9,0.9047619047619048,0.9095238095238095,70
precision_weighted,0.9235616057928681,0.8953001048150302,0.8828489648795228,0.8869525059218486,0.9221197223095038,0.9162972866732265,0.915823787579548,0.9213992185566101,70
precision_macro,0.926128324306739,0.8982235288205439,0.8803041579336247,0.8905010581379423,0.924765460885219,0.9199011514800989,0.9176182391462527,0.9250857485342637,70
f1_weighted,0.9152983110530281,0.8663058019154911,0.8706211057364098,0.8545375139303032,0.9127988346194867,0.9011361385293342,0.9058787110749953,0.9107174546837368,70
f1_macro,0.9174095956066606,0.8697068621717269,0.8691492140129456,0.8556820577693443,0.9153958058849363,0.9064211584018947,0.9065037393872125,0.9133392487429756,70
recall_weighted,0.9142857142857143,0.8642857142857143,0.8690476190476191,0.8523809523809524,0.9119047619047619,0.9,0.9047619047619048,0.9095238095238095,70
recall_macro,0.9156201301083389,0.8666773219345298,0.8679056591397959,0.8504960921610673,0.9140045996535872,0.9058787264595708,0.9039620745054698,0.9107683536988946,70
acc,0.9095238095238095,0.8761904761904762,0.8690476190476191,0.8547619047619047,0.9095238095238095,0.8928571428571429,0.9142857142857143,0.9071428571428571,80
precision_weighted,0.9155263428482017,0.9051261701261701,0.8820479917148456,0.8900721473246225,0.9191541172294899,0.9068785936593342,0.9212540349473124,0.9172008454979073,80
precision_macro,0.9149606217076096,0.9083570750237416,0.8786103424420615,0.8932366313554433,0.9222872933779535,0.9070026902990979,0.9211998132586366,0.9217717248670074,80
f1_weighted,0.9101732197742051,0.8783898747835784,0.870460714164454,0.8567995459882886,0.9104424423897041,0.893706212404702,0.9146323612122533,0.9083363017465761,80
f1_macro,0.9113523641109847,0.8828455563027044,0.8685668608895938,0.8614517441377298,0.9132975964405451,0.8981699584137982,0.9180293187538102,0.9111857600527552,80
recall_weighted,0.9095238095238095,0.8761904761904762,0.8690476190476191,0.8547619047619047,0.9095238095238095,0.8928571428571429,0.9142857142857143,0.9071428571428571,80
recall_macro,0.9120070609945383,0.8802846952761905,0.8679056591397959,0.8588800509793643,0.911721494630756,0.9003163396069788,0.9204340556879038,0.908151461392024,80
acc,0.9142857142857143,0.8690476190476191,0.861904761904762,0.861904761904762,0.9071428571428571,0.8928571428571429,0.9119047619047619,0.9119047619047619,90
precision_weighted,0.9201078212508909,0.9011411736411736,0.8755449159472862,0.8937372459352535,0.9174593712515575,0.9069389943331617,0.9203075287024421,0.9231296097386322,90
precision_macro,0.9203962683062542,0.9045454545454547,0.8726551531316252,0.8982536345017822,0.9206402071454008,0.9071177617403147,0.9211879063804179,0.9253634085213033,90
f1_weighted,0.9147358088534558,0.8712800003340495,0.8634375097687466,0.8639489195785853,0.9081550107352584,0.893534479318793,0.912354121527323,0.9129890358862323,90
f1_macro,0.9173975383125711,0.8766631724023107,0.8616281614185178,0.8682864204940958,0.9105756235168392,0.8987207418579968,0.9159872871698446,0.9154158406494854,90
recall_weighted,0.9142857142857143,0.8690476190476191,0.861904761904762,0.861904761904762,0.9071428571428571,0.8928571428571429,0.9119047619047619,0.9119047619047619,90
recall_macro,0.9188133401879629,0.8744367420598161,0.8604369904234807,0.8647280041957385,0.9084852486760635,0.9016032678228799,0.917531597017251,0.9140045996535872,90
acc,0.9214285714285714,0.8738095238095238,0.9023809523809524,0.8642857142857143,0.9119047619047619,0.8976190476190476,0.9166666666666666,0.9142857142857143,100
precision_weighted,0.9263958538711013,0.9025721354668723,0.9101320101211215,0.8985480260480261,0.9195446013456929,0.9064281703645515,0.9241712399245412,0.9188745947328314,100
precision_macro,0.9310431043104311,0.9049482681061628,0.9044957413859853,0.9020655270655271,0.924450284122813,0.9091791177968762,0.9285387839346265,0.9247862051660781,100
f1_weighted,0.9217061149136049,0.8749838742926301,0.9021113441625711,0.8665147367162146,0.9125767865514701,0.8973769282886613,0.9171818106926629,0.9148267001815389,100
f1_macro,0.9284430282954966,0.8823255597449147,0.9052644113409305,0.8725243129687708,0.9178798770641247,0.9045092738931833,0.922644358123427,0.9199348321928967,100
recall_weighted,0.9214285714285714,0.8738095238095238,0.9023809523809524,0.8642857142857143,0.9119047619047619,0.8976190476190476,0.9166666666666666,0.9142857142857143,100
recall_macro,0.9298090062679418,0.8834830904010036,0.9135468897895312,0.8705381065822334,0.9171978097332113,0.908075759732265,0.9227171607107348,0.9184795529039235,100
