,RandomForestClassifier(),SVC(),GaussianNB(),KNeighborsClassifier(),LogisticRegression(),LGBMClassifier(verbosity=-1),"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, objective='multi:softprob', ...)",MLPClassifier(),pairs_num
precision_weighted,0.9595368379910104,0.9621534738354259,0.7836993375143919,0.9411139001328189,0.9691314015571442,0.9547108188169293,0.9666990337248957,0.954813140273565,50
precision_macro,0.9603033312719799,0.9621723038923683,0.7421610536870754,0.9405359928741593,0.96848529091885,0.9539728415450958,0.9646828351456301,0.956063588780289,50
f1_weighted,0.9595213376540263,0.9619756815500073,0.5877725655768017,0.9385032260409153,0.9690514300958479,0.9546690688285024,0.9666734256828384,0.9547515905587041,50
f1_macro,0.9596630557143864,0.9618648120678616,0.5696548978518995,0.9365508199287699,0.9674747091819184,0.9522360898400595,0.9651097463265715,0.9547522523929398,50
recall_weighted,0.9595238095238096,0.9619047619047619,0.6666666666666666,0.9380952380952381,0.969047619047619,0.9547619047619048,0.9666666666666667,0.9547619047619048,50
recall_macro,0.9590435873046242,0.9616604796114948,0.6807473050079501,0.9347795202122136,0.9665552918960078,0.9506648135315161,0.9655591150890777,0.9535242363271007,50
acc,0.9642857142857143,0.9642857142857143,0.6833333333333333,0.9380952380952381,0.9642857142857143,0.95,0.9666666666666667,0.9642857142857143,60
precision_weighted,0.9644170641229464,0.9644170641229464,0.8211425235068394,0.9398156200721173,0.9643841998144324,0.9500473464906898,0.9666288214840782,0.9642818988752715,60
precision_macro,0.9643349231584525,0.9643349231584525,0.7784526482934023,0.9399494692877001,0.9642300439974858,0.9494648635041955,0.9657999403335848,0.9644833633731573,60
f1_weighted,0.964327022371307,0.964327022371307,0.6139321256453159,0.9383440732302168,0.9642650492052321,0.9498966851485054,0.9666247720257112,0.9642477145897119,60
f1_macro,0.9639472163469017,0.9639472163469017,0.5945888569508201,0.9363698943271027,0.962545937915396,0.9473149123480812,0.965013686578966,0.9631944314308499,60
recall_weighted,0.9642857142857143,0.9642857142857143,0.6833333333333333,0.9380952380952381,0.9642857142857143,0.95,0.9666666666666667,0.9642857142857143,60
recall_macro,0.9636097973502863,0.9636097973502863,0.6947745373837869,0.9341119456441342,0.961035940918484,0.9454792498380321,0.9642721868731766,0.9619890818503456,60
acc,0.9523809523809523,0.9619047619047619,0.6761904761904762,0.9380952380952381,0.9619047619047619,0.9452380952380952,0.9595238095238096,0.9619047619047619,70
precision_weighted,0.952635892452219,0.9619643095333372,0.8152731403181286,0.940905584792473,0.9621029803486492,0.9455480295566504,0.9596178110883993,0.9623625396375687,70
precision_macro,0.9545124716553288,0.9623089001682544,0.7722289455991115,0.9416092705811662,0.9620128237265743,0.9466475095785439,0.9591061649885179,0.9619415817701755,70
f1_weighted,0.9523088242969474,0.9619250573783165,0.6007818604160068,0.938460760555424,0.9618749175406744,0.9450226342950836,0.9595465209424971,0.9619452114182233,70
f1_macro,0.9512055549486617,0.9618064510685224,0.5814209164818921,0.9362500161741295,0.9597464762041753,0.9423636002180901,0.9587401496134778,0.9598207132541211,70
recall_weighted,0.9523809523809523,0.9619047619047619,0.6761904761904762,0.9380952380952381,0.9619047619047619,0.9452380952380952,0.9595238095238096,0.9619047619047619,70
recall_macro,0.9483817085086851,0.9613266923274554,0.6879252223152937,0.9331588047122726,0.9577996949637915,0.939006757928647,0.9584242336568023,0.9581334822478311,70
acc,0.9595238095238096,0.9619047619047619,0.6785714285714286,0.9357142857142857,0.9642857142857143,0.9547619047619048,0.9595238095238096,0.9642857142857143,80
precision_weighted,0.9596359442418556,0.962100042050537,0.7838911594808186,0.9388847880276314,0.9646532014428092,0.9547455119367793,0.9594611056238963,0.9643841998144324,80
precision_macro,0.9606160123401503,0.963382480969766,0.7427419972481255,0.9395966132251626,0.96285434382225,0.9535875125243897,0.9578776450869474,0.9642300439974858,80
f1_weighted,0.9594547630626374,0.9619643095333372,0.6103645352784057,0.9359895287127719,0.9643107137200636,0.9545489259579161,0.959423516063709,0.9642650492052321,80
f1_macro,0.9580807969504473,0.9623089001682544,0.5906730102567028,0.9326323560324852,0.9614649017624001,0.9509208743141123,0.9563017325156663,0.962545937915396,80
recall_weighted,0.9595238095238096,0.9619047619047619,0.6785714285714286,0.9357142857142857,0.9642857142857143,0.9547619047619048,0.9595238095238096,0.9642857142857143,80
recall_macro,0.9558503772250001,0.9613266923274554,0.6883020454744018,0.9286356305416791,0.9604165872706621,0.9487585316677931,0.9548972362931387,0.961035940918484,80
acc,0.9547619047619048,0.9595238095238096,0.680952380952381,0.9452380952380952,0.9666666666666667,0.9547619047619048,0.9571428571428572,0.9571428571428572,90
precision_weighted,0.9549474548440064,0.9602248157273479,0.7871440573406497,0.9482640098722416,0.9671418050128606,0.9554548455993649,0.9575668204841066,0.9583802676914921,90
precision_macro,0.9574597176297696,0.9625465143579675,0.7460647914776355,0.9480182926829267,0.9675160906559426,0.9559688438162905,0.9579742744857519,0.9591063698206556,90
f1_weighted,0.9547733276219033,0.9596846730243941,0.6146163674125619,0.9456183318681939,0.9667141803786112,0.9547701791577045,0.9571177302520586,0.9573529445062928,90
f1_macro,0.9553974154475272,0.9602666359825948,0.5949381705158512,0.943314040367349,0.96536571219846,0.9532707633711567,0.9551762717512915,0.9562250693435477,90
recall_weighted,0.9547619047619048,0.9595238095238096,0.680952380952381,0.9452380952380952,0.9666666666666667,0.9547619047619048,0.9571428571428572,0.9571428571428572,90
recall_macro,0.9535242363271007,0.9584242336568023,0.6905851504972329,0.9409612607126273,0.9636528332253548,0.9513323880995953,0.9529479185543472,0.9542348467702483,90
acc,0.9595238095238096,0.9571428571428572,0.6928571428571428,0.9380952380952381,0.9642857142857143,0.9523809523809523,0.9547619047619048,0.9666666666666667,100
precision_weighted,0.9596209895714847,0.9580791715182313,0.8102086856285136,0.9415881644895784,0.9646647426647427,0.9529663218670927,0.9551858681031542,0.9670532212885153,100
precision_macro,0.961930808465462,0.9604789284134707,0.7697649821736392,0.9418932285722295,0.9654687223108276,0.9539084054674501,0.9560249567469604,0.9674509803921568,100
f1_weighted,0.9594323896705657,0.957328605582896,0.6321560450799282,0.9384784922252769,0.9643223492233393,0.952393324575066,0.9547367778711062,0.9667443012548685,100
f1_macro,0.9600214725659716,0.9575044600911155,0.6132958379862413,0.9355701191834394,0.9632356431470553,0.9511530631725286,0.9532269540125,0.9658973616148255,100
recall_weighted,0.9595238095238096,0.9571428571428572,0.6928571428571428,0.9380952380952381,0.9642857142857143,0.9523809523809523,0.9547619047619048,0.9666666666666667,100
recall_macro,0.9583760127365449,0.9551879877021098,0.7029538165432495,0.9322056637804113,0.9613697282025239,0.9490492830767643,0.9509986008155558,0.9646059741572163,100
